date,county,cases,deaths
2020-03-26,Philadelphia,402.0,1.0
2020-03-26,Pike,15.0,0.0
2020-03-26,Potter,1.0,0.0
2020-03-26,Schuylkill,9.0,0.0
2020-03-26,Snyder,0.0,0.0
2020-03-26,Somerset,2.0,0.0
2020-03-26,Sullivan,0.0,0.0
2020-03-26,Susquehanna,1.0,0.0
2020-03-26,Tioga,0.0,0.0
2020-03-26,Union,0.0,0.0
2020-03-26,Venango,0.0,0.0
2020-03-26,Warren,1.0,0.0
2020-03-26,Washington,12.0,0.0
2020-03-26,Wayne,6.0,0.0
2020-03-26,Westmoreland,24.0,0.0
2020-03-26,Wyoming,0.0,0.0
2020-03-26,York,21.0,0.0
2020-03-27,Adams,8.0,0.0
2020-03-27,Allegheny,158.0,2.0
2020-03-27,Armstrong,1.0,0.0
2020-03-27,Beaver,14.0,0.0
2020-03-27,Bedford,0.0,0.0
2020-03-27,Berks,65.0,0.0
2020-03-27,Blair,1.0,0.0
2020-03-27,Bradford,2.0,0.0
2020-03-27,Bucks,124.0,0.0
2020-03-27,Butler,26.0,1.0
2020-03-27,Cambria,1.0,0.0
2020-03-27,Cameron,0.0,0.0
2020-03-27,Carbon,2.0,0.0
2020-03-27,Centre,11.0,0.0
2020-03-27,Chester,107.0,0.0
2020-03-27,Clarion,0.0,0.0
2020-03-27,Clearfield,2.0,0.0
2020-03-27,Clinton,0.0,0.0
2020-03-27,Columbia,3.0,0.0
2020-03-27,Crawford,1.0,0.0
2020-03-27,Cumberland,16.0,0.0
2020-03-27,Dauphin,18.0,0.0
2020-03-27,Delaware,185.0,3.0
2020-03-27,Elk,0.0,0.0
2020-03-27,Erie,7.0,0.0
2020-03-27,Fayette,9.0,0.0
2020-03-27,Forest,0.0,0.0
2020-03-27,Franklin,5.0,0.0
2020-03-27,Fulton,0.0,0.0
2020-03-27,Greene,4.0,0.0
2020-03-27,Huntingdon,0.0,0.0
2020-03-27,Indiana,2.0,0.0
2020-03-27,Jefferson,0.0,0.0
2020-03-27,Juniata,1.0,0.0
2020-03-27,Lackawanna,35.0,2.0
2020-03-27,Lancaster,33.0,0.0
2020-03-27,Lawrence,4.0,0.0
2020-03-27,Lebanon,12.0,0.0
2020-03-27,Lehigh,93.0,2.0
2020-03-27,Luzerne,55.0,2.0
2020-03-27,Lycoming,2.0,0.0
2020-03-27,Mckean,0.0,0.0
2020-03-27,Mercer,4.0,0.0
2020-03-27,Mifflin,0.0,0.0
2020-03-27,Monroe,98.0,2.0
2020-03-27,Montgomery,374.0,3.0
2020-03-27,Montour,4.0,0.0
2020-03-27,Northampton,79.0,3.0
2020-03-27,Northumberland,1.0,0.0
2020-03-27,Perry,0.0,0.0
2020-03-27,Philadelphia,530.0,2.0
2020-03-27,Pike,23.0,0.0
2020-03-27,Potter,1.0,0.0
2020-03-27,Schuylkill,13.0,0.0
2020-03-27,Snyder,0.0,0.0
2020-03-27,Somerset,2.0,0.0
2020-03-27,Sullivan,0.0,0.0
2020-03-27,Susquehanna,1.0,0.0
2020-03-27,Tioga,0.0,0.0
2020-03-27,Union,1.0,0.0
2020-03-27,Venango,0.0,0.0
2020-03-27,Warren,1.0,0.0
2020-03-27,Washington,14.0,0.0
2020-03-27,Wayne,6.0,0.0
2020-03-27,Westmoreland,30.0,0.0
2020-03-27,Wyoming,0.0,0.0
2020-03-27,York,29.0,0.0
2020-03-28,Adams,8.0,0.0
2020-03-28,Allegheny,219.0,2.0
2020-03-28,Armstrong,2.0,0.0
2020-03-28,Beaver,22.0,0.0
2020-03-28,Bedford,0.0,0.0
2020-03-28,Berks,65.0,0.0
2020-03-28,Blair,2.0,0.0
2020-03-28,Bradford,3.0,0.0
2020-03-28,Bucks,152.0,0.0
2020-03-28,Butler,41.0,2.0
2020-03-28,Cambria,1.0,0.0
2020-03-28,Cameron,1.0,0.0
2020-03-28,Carbon,3.0,0.0
2020-03-28,Centre,15.0,0.0
2020-03-28,Chester,116.0,0.0
2020-03-28,Clarion,1.0,0.0
2020-03-28,Clearfield,2.0,0.0
2020-03-28,Clinton,0.0,0.0
2020-03-28,Columbia,4.0,0.0
2020-03-28,Crawford,2.0,0.0
2020-03-28,Cumberland,22.0,1.0
2020-03-28,Dauphin,23.0,0.0
2020-03-28,Delaware,226.0,4.0
2020-03-28,Elk,0.0,0.0
2020-03-28,Erie,7.0,0.0
2020-03-28,Fayette,10.0,0.0
2020-03-28,Forest,0.0,0.0
2020-03-28,Franklin,7.0,0.0
2020-03-28,Fulton,0.0,0.0
2020-03-28,Greene,6.0,0.0
2020-03-28,Huntingdon,1.0,0.0
2020-03-28,Indiana,2.0,0.0
2020-03-28,Jefferson,0.0,0.0
2020-03-28,Juniata,1.0,0.0
2020-03-28,Lackawanna,51.0,2.0
2020-03-28,Lancaster,45.0,1.0
2020-03-28,Lawrence,8.0,0.0
2020-03-28,Lebanon,15.0,0.0
2020-03-28,Lehigh,109.0,3.0
2020-03-28,Luzerne,65.0,2.0
2020-03-28,Lycoming,2.0,0.0
2020-03-28,Mckean,1.0,0.0
2020-03-28,Mercer,6.0,0.0
2020-03-28,Mifflin,0.0,0.0
2020-03-28,Monroe,106.0,2.0
2020-03-28,Montgomery,411.0,5.0
2020-03-28,Montour,5.0,0.0
2020-03-28,Northampton,94.0,4.0
2020-03-28,Northumberland,1.0,0.0
2020-03-28,Perry,1.0,0.0
2020-03-28,Philadelphia,709.0,5.0
2020-03-28,Pike,27.0,1.0
2020-03-28,Potter,2.0,0.0
2020-03-28,Schuylkill,16.0,0.0
2020-03-28,Snyder,1.0,0.0
2020-03-28,Somerset,2.0,0.0
2020-03-28,Sullivan,0.0,0.0
2020-03-28,Susquehanna,1.0,0.0
2020-03-28,Tioga,1.0,0.0
2020-03-28,Union,0.0,0.0
2020-03-28,Venango,0.0,0.0
2020-03-28,Warren,1.0,0.0
2020-03-28,Washington,23.0,0.0
2020-03-28,Wayne,6.0,0.0
2020-03-28,Westmoreland,41.0,0.0
2020-03-28,Wyoming,0.0,0.0
2020-03-28,York,37.0,0.0
2020-03-29,Adams,8.0,0.0
2020-03-29,Allegheny,265.0,2.0
2020-03-29,Armstrong,3.0,0.0
2020-03-29,Beaver,28.0,0.0
2020-03-29,Bedford,0.0,0.0
2020-03-29,Berks,68.0,0.0
2020-03-29,Blair,3.0,0.0
2020-03-29,Bradford,3.0,0.0
2020-03-29,Bucks,203.0,1.0
2020-03-29,Butler,47.0,2.0
2020-03-29,Cambria,1.0,0.0
2020-03-29,Cameron,1.0,0.0
2020-03-29,Carbon,9.0,0.0
2020-03-29,Centre,22.0,0.0
2020-03-29,Chester,137.0,0.0
2020-03-29,Clarion,1.0,0.0
2020-03-29,Clearfield,2.0,0.0
2020-03-29,Clinton,0.0,0.0
2020-03-29,Columbia,6.0,0.0
2020-03-29,Crawford,3.0,0.0
2020-03-29,Cumberland,22.0,1.0
2020-03-29,Dauphin,35.0,0.0
2020-03-29,Delaware,276.0,4.0
2020-03-29,Elk,0.0,0.0
2020-03-29,Erie,7.0,0.0
2020-03-29,Fayette,10.0,0.0
2020-03-29,Forest,0.0,0.0
2020-03-29,Franklin,11.0,0.0
2020-03-29,Fulton,0.0,0.0
2020-03-29,Greene,6.0,0.0
2020-03-29,Huntingdon,1.0,0.0
2020-03-29,Indiana,2.0,0.0
2020-03-29,Jefferson,0.0,0.0
2020-03-29,Juniata,1.0,0.0
2020-03-29,Lackawanna,56.0,2.0
2020-03-29,Lancaster,67.0,2.0
2020-03-29,Lawrence,8.0,1.0
2020-03-29,Lebanon,19.0,0.0
2020-03-29,Lehigh,151.0,3.0
2020-03-29,Luzerne,94.0,2.0
2020-03-29,Lycoming,3.0,0.0
2020-03-29,Mckean,1.0,0.0
2020-03-29,Mercer,7.0,0.0
2020-03-29,Mifflin,2.0,0.0
2020-03-29,Monroe,135.0,3.0
2020-03-29,Montgomery,488.0,5.0
2020-03-29,Montour,4.0,0.0
2020-03-29,Northampton,126.0,4.0
2020-03-29,Northumberland,1.0,0.0
2020-03-29,Perry,1.0,0.0
2020-03-29,Philadelphia,865.0,5.0
2020-03-29,Pike,33.0,1.0
2020-03-29,Potter,2.0,0.0
2020-03-29,Schuylkill,21.0,0.0
2020-03-29,Snyder,2.0,0.0
2020-03-29,Somerset,2.0,0.0
2020-03-29,Sullivan,0.0,0.0
2020-03-29,Susquehanna,1.0,0.0
2020-03-29,Tioga,1.0,0.0
2020-03-29,Union,0.0,0.0
2020-03-29,Venango,1.0,0.0
2020-03-29,Warren,1.0,0.0
2020-03-29,Washington,24.0,0.0
2020-03-29,Wayne,7.0,0.0
2020-03-29,Westmoreland,47.0,0.0
2020-03-29,Wyoming,0.0,0.0
2020-03-29,York,43.0,0.0
2020-03-30,Adams,8.0,0.0
2020-03-30,Allegheny,290.0,2.0
2020-03-30,Armstrong,3.0,0.0
2020-03-30,Beaver,44.0,0.0
2020-03-30,Berks,82.0,0.0
2020-03-30,Blair,6.0,0.0
2020-03-30,Bradford,3.0,0.0
2020-03-30,Bucks,246.0,3.0
2020-03-30,Butler,49.0,2.0
2020-03-30,Cambria,2.0,0.0
2020-03-30,Cameron,1.0,0.0
2020-03-30,Carbon,13.0,0.0
2020-03-30,Centre,24.0,0.0
2020-03-30,Chester,146.0,0.0
2020-03-30,Clarion,1.0,0.0
2020-03-30,Clearfield,4.0,0.0
2020-03-30,Columbia,6.0,0.0
2020-03-30,Crawford,4.0,0.0
2020-03-30,Cumberland,24.0,1.0
2020-03-30,Dauphin,36.0,0.0
2020-03-30,Delaware,303.0,4.0
2020-03-30,Erie,13.0,0.0
2020-03-30,Fayette,11.0,0.0
2020-03-30,Franklin,12.0,0.0
2020-03-30,Greene,7.0,0.0
2020-03-30,Huntingdon,1.0,0.0
2020-03-30,Indiana,2.0,0.0
2020-03-30,Juniata,3.0,0.0
2020-03-30,Lackawanna,62.0,2.0
2020-03-30,Lancaster,97.0,2.0
2020-03-30,Lawrence,10.0,1.0
2020-03-30,Lebanon,27.0,0.0
2020-03-30,Lehigh,231.0,3.0
2020-03-30,Luzerne,150.0,3.0
2020-03-30,Lycoming,4.0,0.0
2020-03-30,Mckean,1.0,0.0
2020-03-30,Mercer,7.0,0.0
2020-03-30,Mifflin,1.0,0.0
2020-03-30,Monroe,182.0,7.0
2020-03-30,Montgomery,540.0,5.0
2020-03-30,Montour,10.0,0.0
2020-03-30,Northampton,184.0,5.0
2020-03-30,Northumberland,1.0,0.0
2020-03-30,Perry,1.0,0.0
2020-03-30,Philadelphia,1007.0,7.0
2020-03-30,Pike,39.0,1.0
2020-03-30,Potter,2.0,0.0
2020-03-30,Schuylkill,30.0,0.0
2020-03-30,Snyder,2.0,0.0
2020-03-30,Somerset,2.0,0.0
2020-03-30,Susquehanna,1.0,0.0
2020-03-30,Tioga,1.0,0.0
2020-03-30,Union,4.0,0.0
2020-03-30,Venango,1.0,0.0
2020-03-30,Warren,1.0,0.0
2020-03-30,Washington,26.0,0.0
2020-03-30,Wayne,10.0,0.0
2020-03-30,Westmoreland,55.0,0.0
2020-03-30,York,54.0,0.0
2020-03-31,Adams,9.0,0.0
2020-03-31,Allegheny,325.0,2.0
2020-03-31,Armstrong,5.0,0.0
2020-03-31,Beaver,52.0,1.0
2020-03-31,Bedford,2.0,0.0
2020-03-31,Berks,110.0,0.0
2020-03-31,Blair,4.0,0.0
2020-03-31,Bradford,7.0,0.0
2020-03-31,Bucks,286.0,3.0
2020-03-31,Butler,60.0,2.0
2020-03-31,Cambria,2.0,0.0
2020-03-31,Cameron,1.0,0.0
2020-03-31,Carbon,17.0,1.0
2020-03-31,Centre,26.0,0.0
2020-03-31,Chester,159.0,1.0
2020-03-31,Clarion,3.0,0.0
2020-03-31,Clearfield,4.0,0.0
2020-03-31,Columbia,7.0,0.0
2020-03-31,Crawford,4.0,0.0
2020-03-31,Cumberland,36.0,1.0
2020-03-31,Dauphin,45.0,1.0
2020-03-31,Delaware,338.0,5.0
2020-03-31,Erie,14.0,0.0
2020-03-31,Fayette,14.0,0.0
2020-03-31,Franklin,19.0,0.0
2020-03-31,Greene,9.0,0.0
2020-03-31,Huntingdon,1.0,0.0
2020-03-31,Indiana,6.0,0.0
2020-03-31,Juniata,3.0,0.0
2020-03-31,Lackawanna,78.0,3.0
2020-03-31,Lancaster,123.0,3.0
2020-03-31,Lawrence,13.0,2.0
2020-03-31,Lebanon,28.0,0.0
2020-03-31,Lehigh,272.0,4.0
2020-03-31,Luzerne,212.0,4.0
2020-03-31,Lycoming,6.0,0.0
2020-03-31,Mckean,1.0,0.0
2020-03-31,Mercer,8.0,0.0
2020-03-31,Mifflin,2.0,0.0
2020-03-31,Monroe,236.0,7.0
2020-03-31,Montgomery,570.0,6.0
2020-03-31,Montour,9.0,0.0
2020-03-31,Northampton,245.0,5.0
2020-03-31,Northumberland,1.0,0.0
2020-03-31,Perry,1.0,0.0
2020-03-31,Philadelphia,1197.0,10.0
2020-03-31,Pike,48.0,1.0
2020-03-31,Potter,2.0,0.0
2020-03-31,Schuylkill,38.0,0.0
2020-03-31,Snyder,2.0,1.0
2020-03-31,Somerset,2.0,0.0
2020-03-31,Susquehanna,1.0,0.0
2020-03-31,Tioga,2.0,0.0
2020-03-31,Union,4.0,0.0
2020-03-31,Venango,3.0,0.0
2020-03-31,Warren,1.0,0.0
2020-03-31,Washington,33.0,0.0
2020-03-31,Wayne,10.0,0.0
2020-03-31,Westmoreland,61.0,0.0
2020-03-31,York,66.0,0.0
2020-04-01,Adams,12.0,0.0
2020-04-01,Allegheny,356.0,2.0
2020-04-01,Armstrong,5.0,0.0
2020-04-01,Beaver,54.0,2.0
2020-04-01,Bedford,3.0,0.0
2020-04-01,Berks,151.0,0.0
2020-04-01,Blair,4.0,0.0
2020-04-01,Bradford,8.0,0.0
2020-04-01,Bucks,312.0,6.0
2020-04-01,Butler,64.0,2.0
2020-04-01,Cambria,3.0,0.0
2020-04-01,Cameron,1.0,0.0
2020-04-01,Carbon,23.0,1.0
2020-04-01,Centre,27.0,0.0
2020-04-01,Chester,183.0,1.0
2020-04-01,Clarion,4.0,0.0
2020-04-01,Clearfield,4.0,0.0
2020-04-01,Columbia,8.0,0.0
2020-04-01,Crawford,5.0,0.0
2020-04-01,Cumberland,38.0,1.0
2020-04-01,Dauphin,59.0,1.0
2020-04-01,Delaware,390.0,7.0
2020-04-01,Erie,15.0,0.0
2020-04-01,Fayette,14.0,1.0
2020-04-01,Franklin,21.0,0.0
2020-04-01,Greene,9.0,0.0
2020-04-01,Huntingdon,1.0,0.0
2020-04-01,Indiana,6.0,0.0
2020-04-01,Juniata,2.0,0.0
2020-04-01,Lackawanna,85.0,3.0
2020-04-01,Lancaster,157.0,3.0
2020-04-01,Lawrence,13.0,2.0
2020-04-01,Lebanon,36.0,0.0
2020-04-01,Lehigh,374.0,5.0
2020-04-01,Luzerne,282.0,4.0
2020-04-01,Lycoming,7.0,0.0
2020-04-01,Mckean,1.0,0.0
2020-04-01,Mercer,8.0,0.0
2020-04-01,Mifflin,1.0,0.0
2020-04-01,Monroe,278.0,8.0
2020-04-01,Montgomery,649.0,8.0
2020-04-01,Montour,13.0,0.0
2020-04-01,Northampton,312.0,5.0
2020-04-01,Northumberland,6.0,0.0
2020-04-01,Perry,1.0,0.0
2020-04-01,Philadelphia,1478.0,10.0
2020-04-01,Pike,57.0,1.0
2020-04-01,Potter,2.0,0.0
2020-04-01,Schuylkill,47.0,0.0
2020-04-01,Snyder,3.0,1.0
2020-04-01,Somerset,3.0,0.0
2020-04-01,Susquehanna,2.0,0.0
2020-04-01,Tioga,2.0,0.0
2020-04-01,Union,2.0,0.0
2020-04-01,Venango,3.0,0.0
2020-04-01,Warren,1.0,0.0
2020-04-01,Washington,35.0,0.0
2020-04-01,Wayne,14.0,0.0
2020-04-01,Westmoreland,72.0,0.0
2020-04-01,York,79.0,0.0
2020-04-02,Adams,18.0,0.0
2020-04-02,Allegheny,419.0,2.0
2020-04-02,Armstrong,7.0,0.0
2020-04-02,Beaver,55.0,2.0
2020-04-02,Bedford,3.0,0.0
2020-04-02,Berks,168.0,1.0
2020-04-02,Blair,4.0,0.0
2020-04-02,Bradford,8.0,0.0
2020-04-02,Bucks,370.0,6.0
2020-04-02,Butler,69.0,2.0
2020-04-02,Cambria,4.0,0.0
2020-04-02,Cameron,1.0,0.0
2020-04-02,Carbon,26.0,1.0
2020-04-02,Centre,28.0,0.0
2020-04-02,Chester,210.0,2.0
2020-04-02,Clarion,4.0,0.0
2020-04-02,Clearfield,4.0,0.0
2020-04-02,Columbia,11.0,0.0
2020-04-02,Crawford,5.0,0.0
2020-04-02,Cumberland,41.0,1.0
2020-04-02,Dauphin,67.0,1.0
2020-04-02,Delaware,470.0,8.0
2020-04-02,Erie,16.0,0.0
2020-04-02,Fayette,15.0,1.0
2020-04-02,Forest,1.0,0.0
2020-04-02,Franklin,23.0,0.0
2020-04-02,Greene,11.0,0.0
2020-04-02,Huntingdon,2.0,0.0
2020-04-02,Indiana,6.0,0.0
2020-04-02,Juniata,2.0,0.0
2020-04-02,Lackawanna,108.0,3.0
2020-04-02,Lancaster,203.0,4.0
2020-04-02,Lawrence,16.0,2.0
2020-04-02,Lebanon,45.0,0.0
2020-04-02,Lehigh,479.0,5.0
2020-04-02,Luzerne,384.0,5.0
2020-04-02,Lycoming,7.0,0.0
2020-04-02,Mckean,1.0,0.0
2020-04-02,Mercer,9.0,0.0
2020-04-02,Mifflin,1.0,0.0
2020-04-02,Monroe,321.0,10.0
2020-04-02,Montgomery,735.0,9.0
2020-04-02,Montour,15.0,0.0
2020-04-02,Northampton,378.0,9.0
2020-04-02,Northumberland,8.0,0.0
2020-04-02,Perry,3.0,0.0
2020-04-02,Philadelphia,1852.0,13.0
2020-04-02,Pike,68.0,1.0
2020-04-02,Potter,2.0,0.0
2020-04-02,Schuylkill,54.0,0.0
2020-04-02,Snyder,3.0,1.0
2020-04-02,Somerset,3.0,0.0
2020-04-02,Susquehanna,3.0,0.0
2020-04-02,Tioga,2.0,0.0
2020-04-02,Union,2.0,0.0
2020-04-02,Venango,3.0,0.0
2020-04-02,Warren,1.0,0.0
2020-04-02,Washington,38.0,0.0
2020-04-02,Wayne,17.0,0.0
2020-04-02,Westmoreland,84.0,0.0
2020-04-02,Wyoming,1.0,0.0
2020-04-02,York,102.0,1.0
2020-04-03,Adams,19.0,
2020-04-03,Allegheny,476.0,2.0
2020-04-03,Armstrong,11.0,
2020-04-03,Beaver,65.0,2.0
2020-04-03,Bedford,3.0,
2020-04-03,Berks,201.0,1.0
2020-04-03,Blair,4.0,
2020-04-03,Bradford,9.0,
2020-04-03,Bucks,446.0,8.0
2020-04-03,Butler,75.0,2.0
2020-04-03,Cambria,4.0,
2020-04-03,Cameron,1.0,
2020-04-03,Carbon,34.0,1.0
2020-04-03,Centre,32.0,
2020-04-03,Chester,226.0,2.0
2020-04-03,Clarion,4.0,
2020-04-03,Clearfield,5.0,
2020-04-03,Clinton,1.0,
2020-04-03,Columbia,15.0,
2020-04-03,Crawford,5.0,
2020-04-03,Cumberland,45.0,2.0
2020-04-03,Dauphin,79.0,1.0
2020-04-03,Delaware,542.0,10.0
2020-04-03,Erie,17.0,
2020-04-03,Fayette,20.0,1.0
2020-04-03,Forest,1.0,
2020-04-03,Franklin,26.0,
2020-04-03,Greene,11.0,
2020-04-03,Huntingdon,3.0,
2020-04-03,Indiana,7.0,
2020-04-03,Juniata,5.0,
2020-04-03,Lackawanna,119.0,4.0
2020-04-03,Lancaster,232.0,5.0
2020-04-03,Lawrence,19.0,2.0
2020-04-03,Lebanon,54.0,
2020-04-03,Lehigh,584.0,5.0
2020-04-03,Luzerne,484.0,5.0
2020-04-03,Lycoming,8.0,
2020-04-03,Mckean,1.0,
2020-04-03,Mercer,10.0,
2020-04-03,Mifflin,2.0,
2020-04-03,Monroe,397.0,10.0
2020-04-03,Montgomery,875.0,11.0
2020-04-03,Montour,16.0,
2020-04-03,Northampton,466.0,10.0
2020-04-03,Northumberland,8.0,
2020-04-03,Perry,4.0,1.0
2020-04-03,Philadelphia,2284.0,14.0
2020-04-03,Pike,83.0,1.0
2020-04-03,Potter,2.0,
2020-04-03,Schuylkill,63.0,
2020-04-03,Snyder,4.0,1.0
2020-04-03,Somerset,3.0,
2020-04-03,Susquehanna,4.0,
2020-04-03,Tioga,3.0,
2020-04-03,Union,3.0,
2020-04-03,Venango,3.0,
2020-04-03,Warren,1.0,
2020-04-03,Washington,40.0,
2020-04-03,Wayne,23.0,
2020-04-03,Westmoreland,110.0,
2020-04-03,Wyoming,2.0,
2020-04-03,York,121.0,1.0
2020-04-04,Adams,21.0,
2020-04-04,Allegheny,552.0,3.0
2020-04-04,Armstrong,12.0,
2020-04-04,Beaver,69.0,6.0
2020-04-04,Bedford,4.0,
2020-04-04,Berks,235.0,2.0
2020-04-04,Blair,5.0,
2020-04-04,Bradford,10.0,
2020-04-04,Bucks,488.0,11.0
2020-04-04,Butler,84.0,2.0
2020-04-04,Cambria,6.0,
2020-04-04,Cameron,1.0,
2020-04-04,Carbon,46.0,1.0
2020-04-04,Centre,39.0,
2020-04-04,Chester,250.0,2.0
2020-04-04,Clarion,4.0,
2020-04-04,Clearfield,7.0,
2020-04-04,Clinton,1.0,
2020-04-04,Columbia,20.0,
2020-04-04,Crawford,5.0,
2020-04-04,Cumberland,54.0,2.0
2020-04-04,Dauphin,99.0,1.0
2020-04-04,Delaware,616.0,13.0
2020-04-04,Erie,19.0,
2020-04-04,Fayette,23.0,1.0
2020-04-04,Forest,2.0,
2020-04-04,Franklin,27.0,
2020-04-04,Greene,12.0,
2020-04-04,Huntingdon,4.0,
2020-04-04,Indiana,9.0,
2020-04-04,Juniata,7.0,
2020-04-04,Lackawanna,146.0,6.0
2020-04-04,Lancaster,291.0,5.0
2020-04-04,Lawrence,22.0,2.0
2020-04-04,Lebanon,87.0,
2020-04-04,Lehigh,804.0,7.0
2020-04-04,Luzerne,648.0,5.0
2020-04-04,Lycoming,10.0,
2020-04-04,McKean,1.0,
2020-04-04,Mercer,14.0,
2020-04-04,Mifflin,4.0,
2020-04-04,Monroe,484.0,11.0
2020-04-04,Montgomery,982.0,17.0
2020-04-04,Montour,19.0,
2020-04-04,Northampton,588.0,11.0
2020-04-04,Northumberland,9.0,
2020-04-04,Perry,5.0,1.0
2020-04-04,Philadelphia,2610.0,24.0
2020-04-04,Pike,97.0,1.0
2020-04-04,Potter,3.0,
2020-04-04,Schuylkill,77.0,
2020-04-04,Snyder,6.0,1.0
2020-04-04,Somerset,3.0,
2020-04-04,Sullivan,1.0,
2020-04-04,Susquehanna,5.0,
2020-04-04,Tioga,3.0,
2020-04-04,Union,5.0,
2020-04-04,Venango,3.0,
2020-04-04,Warren,1.0,
2020-04-04,Washington,46.0,
2020-04-04,Wayne,28.0,
2020-04-04,Westmoreland,135.0,
2020-04-04,Wyoming,5.0,
2020-04-04,York,144.0,1.0
2020-04-05,Adams,22.0,
2020-04-05,Allegheny,605.0,4.0
2020-04-05,Armstrong,12.0,
2020-04-05,Beaver,84.0,6.0
2020-04-05,Bedford,4.0,
2020-04-05,Berks,276.0,3.0
2020-04-05,Blair,5.0,
2020-04-05,Bradford,10.0,
2020-04-05,Bucks,555.0,13.0
2020-04-05,Butler,87.0,2.0
2020-04-05,Cambria,7.0,
2020-04-05,Cameron,1.0,
2020-04-05,Carbon,50.0,1.0
2020-04-05,Centre,43.0,
2020-04-05,Chester,269.0,2.0
2020-04-05,Clarion,5.0,
2020-04-05,Clearfield,7.0,
2020-04-05,Clinton,1.0,
2020-04-05,Columbia,22.0,
2020-04-05,Crawford,7.0,
2020-04-05,Cumberland,58.0,2.0
2020-04-05,Dauphin,118.0,1.0
2020-04-05,Delaware,708.0,14.0
2020-04-05,Erie,19.0,
2020-04-05,Fayette,27.0,1.0
2020-04-05,Forest,3.0,
2020-04-05,Franklin,30.0,
2020-04-05,Fulton,1.0,
2020-04-05,Greene,12.0,
2020-04-05,Huntingdon,4.0,
2020-04-05,Indiana,13.0,
2020-04-05,Juniata,7.0,
2020-04-05,Lackawanna,172.0,6.0
2020-04-05,Lancaster,371.0,8.0
2020-04-05,Lawrence,23.0,2.0
2020-04-05,Lebanon,106.0,
2020-04-05,Lehigh,877.0,8.0
2020-04-05,Luzerne,741.0,5.0
2020-04-05,Lycoming,9.0,
2020-04-05,McKean,1.0,
2020-04-05,Mercer,18.0,
2020-04-05,Mifflin,9.0,
2020-04-05,Monroe,528.0,11.0
2020-04-05,Montgomery,1111.0,18.0
2020-04-05,Montour,37.0,
2020-04-05,Northampton,636.0,11.0
2020-04-05,Northumberland,14.0,
2020-04-05,Perry,5.0,1.0
2020-04-05,Philadelphia,3135.0,28.0
2020-04-05,Pike,114.0,1.0
2020-04-05,Potter,3.0,
2020-04-05,Schuylkill,90.0,
2020-04-05,Snyder,8.0,1.0
2020-04-05,Somerset,4.0,
2020-04-05,Sullivan,1.0,
2020-04-05,Susquehanna,6.0,
2020-04-05,Tioga,3.0,
2020-04-05,Union,6.0,
2020-04-05,Venango,3.0,
2020-04-05,Warren,1.0,
2020-04-05,Washington,50.0,
2020-04-05,Wayne,33.0,
2020-04-05,Westmoreland,147.0,
2020-04-05,Wyoming,5.0,
2020-04-05,York,171.0,1.0
2020-04-06,Adams,25.0,
2020-04-06,Allegheny,642.0,4.0
2020-04-06,Armstrong,13.0,
2020-04-06,Beaver,96.0,6.0
2020-04-06,Bedford,4.0,
2020-04-06,Berks,326.0,3.0
2020-04-06,Blair,5.0,
2020-04-06,Bradford,10.0,
2020-04-06,Bucks,619.0,17.0
2020-04-06,Butler,91.0,2.0
2020-04-06,Cambria,7.0,
2020-04-06,Cameron,1.0,
2020-04-06,Carbon,59.0,1.0
2020-04-06,Centre,44.0,
2020-04-06,Chester,307.0,3.0
2020-04-06,Clarion,6.0,
2020-04-06,Clearfield,7.0,
2020-04-06,Clinton,3.0,
2020-04-06,Columbia,26.0,
2020-04-06,Crawford,9.0,
2020-04-06,Cumberland,68.0,2.0
2020-04-06,Dauphin,132.0,1.0
2020-04-06,Delaware,822.0,15.0
2020-04-06,Erie,20.0,
2020-04-06,Fayette,29.0,1.0
2020-04-06,Forest,4.0,
2020-04-06,Franklin,32.0,
2020-04-06,Fulton,1.0,
2020-04-06,Greene,12.0,
2020-04-06,Huntingdon,4.0,
2020-04-06,Indiana,17.0,
2020-04-06,Juniata,11.0,
2020-04-06,Lackawanna,190.0,7.0
2020-04-06,Lancaster,408.0,11.0
2020-04-06,Lawrence,24.0,2.0
2020-04-06,Lebanon,124.0,
2020-04-06,Lehigh,1006.0,8.0
2020-04-06,Luzerne,849.0,5.0
2020-04-06,Lycoming,10.0,
2020-04-06,McKean,1.0,
2020-04-06,Mercer,18.0,
2020-04-06,Mifflin,5.0,
2020-04-06,Monroe,572.0,11.0
2020-04-06,Montgomery,1230.0,18.0
2020-04-06,Montour,33.0,
2020-04-06,Northampton,716.0,12.0
2020-04-06,Northumberland,15.0,
2020-04-06,Perry,5.0,1.0
2020-04-06,Philadelphia,3611.0,28.0
2020-04-06,Pike,125.0,2.0
2020-04-06,Potter,3.0,
2020-04-06,Schuylkill,103.0,
2020-04-06,Snyder,8.0,1.0
2020-04-06,Somerset,6.0,
2020-04-06,Sullivan,1.0,
2020-04-06,Susquehanna,6.0,
2020-04-06,Tioga,8.0,
2020-04-06,Union,6.0,
2020-04-06,Venango,5.0,
2020-04-06,Warren,1.0,
2020-04-06,Washington,53.0,
2020-04-06,Wayne,35.0,
2020-04-06,Westmoreland,157.0,
2020-04-06,Wyoming,5.0,
2020-04-06,York,189.0,1.0
2020-04-08,Adams,33.0,
2020-04-08,Allegheny,720.0,10.0
2020-04-08,Armstrong,19.0,
